arisa_frag,2000/8/17,2000/9/18,2000/10/9,2000/12/8,2001/1/16,2001/2/5,2001/3/19,2001/4/2,2001/5/9,2001/6/23,2001/6/29,2001/6/30,2001/7/27,2001/8/24,2001/9/28,2001/10/29,2001/11/19,2001/12/17,2002/1/14,2002/2/20,2002/3/15,2002/4/22,2002/5/20,2002/6/19,2002/7/11,2002/8/20,2002/9/11,2002/12/9,2003/1/15,2003/3/12,2003/5/5,2003/5/21,2003/6/17,2003/7/2,2003/8/14,2003/9/18,2003/10/22,2003/11/12,2003/12/16,2004/2/19,2004/3/17,2004/4/22,2004/5/19,2004/6/17,2004/7/14,2004/8/25,2004/9/22,2004/10/14,2004/11/17,2004/12/15,2005/3/16,2005/4/20,2005/5/4,2005/5/11,2005/6/14,2005/9/15,2005/10/20,2005/11/17,2006/1/18,2006/2/22,2006/3/29,2006/4/19,2006/6/20,2006/7/25,2006/8/24,2006/9/13,2006/10/15,2007/2/14,2007/4/4,2007/5/21,2007/6/15,2007/8/15,2007/9/20,2007/11/14,2007/12/17,2008/3/19,2008/4/22,2008/5/14,2008/6/18,2008/7/9,2008/8/20,2008/9/22,2008/10/20,2008/11/20,2008/12/11,2009/2/18,2009/4/23,2009/5/13,2009/6/18,2009/7/9,2009/7/10,2009/8/19,2009/9/24,2009/12/23,2010/1/28,2010/2/11,2010/3/24,2010/4/27,2010/5/17,2010/6/29,2010/7/21,
ARISA_521.6,0,0,0,0,0,0,0,0,0,0,0.007706378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000682025,0.008971359,0,0.00158507,0.001704094,0,0,0,0,0,0,0,0,0,0,0,0,0.001262051,0,0,0,0,0,0,0.001291049,0.003793167,0,0,0,0,0,0,0,0,0,0.002087111,0.00099805,0,0.010836531,0,0,0,0,0,0.000611575,0,0,0,0.001863084,0,0.001216056,0,0,0.00070803,0,0,0.000548019,0.005306244,0,0,0,0.002175078,0.001940072,0.003659146,0,0,0.001324053,0,0,0.001526064,0,0.000752033,0,0,0,0,0,0.000619271
ARISA_522.8,0,0,0,0,0,0,0,0,0,0,0.001861091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001290052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561026,0.007724294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001651076,0,0,0,0,0.002193081,0.001842074,0,0,0.002796112,0,0,0,0,0,0,0,0,0,0,0.000210771
ARISA_524.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011799578,0,0,0,0,0.007716293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003246149,0,0,0,0,0,0,0,0,0.000703028,0,0,0,0,0,0,0,0,0,0,0.000232327
ARISA_526.8,0,0.00083003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003447103,0,0,0,0,0.033199627,0,0,0,0,0.004542173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003938181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467596
ARISA_527.6,0,0,0,0,0,0,0,0,0,0,0.000598029,0,0,0,0,0,0,0.001192039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001195055,0,0,0,0,0,0,0,0,0,0,0,0.00070703,0,0,0,0,0,0,0,3.6556E-05
ARISA_529.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001406056,0,0,0.000586021,0,0,0,0,0,0,0,0,0.001503035,0,0,0,0,0.000731023,0,0,0,0,0,0.000576027,0.001172062,0.002716111,0,0,0,0.000605023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014683558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237415
ARISA_531.5,0,0.001226044,0.000853035,0,0.002869121,0.000680028,0.001711068,0,0,0,0,0,0.000978046,0,0.001120047,0.005293212,0.00544125,0.003819126,0.000539024,0.005262211,0.002595091,0.00193106,0.004225148,0,0,0,0.000734024,0,0.0018251,0.001607061,0,0.008877204,0.005322176,0.001692054,0,0,0.006663213,0.001198052,0.001684078,0.004497225,0.008695339,0.005429217,0.005639259,0.004952263,0.010348424,0.003125113,0.001338052,0.003484157,0.007254276,0.002072091,0.000655956,0.000718538,0.006272176,0,0.007153279,0.003163174,0.004950208,0,0,0.001459077,0,0,0.002776136,0.000701033,0.015984639,0.008934322,0,0.002292087,0,0,0,0.002031077,0.001014046,0.002396103,0,0,0,0.00534023,0.001467066,0,0,0,0.002942088,0.001081044,0,0,0,0,0.002196092,0.002714117,0,0,0.002408106,0,0,0,0.000621022,0,0,0,0.00115106,0.002033709
ARISA_532.4,0,0.001558056,0,0,0,0,0,0,0,0,0,0,0.001375065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001046058,0.001171045,0,0,0,0,0,0,0.001130036,0,0,0.00140007,0.002696105,0.004587184,0.003143145,0.002890153,0.001549064,0.002683097,0,0.000712032,0.001995076,0.001554068,0.000546797,0.000938702,0.001725048,0,0,0.002784153,0,0,0,0.001666088,0,0.001038729,0.001150056,0,0,0,0,0,0,0,0,0,0.000653029,0.00092904,0,0,0,0,0,0,0,0,0,0.00170207,0,0,0,0,0,0.001613069,0,0,0.001214053,0,0,0,0.000664023,0,0.000828022,0,0.003379176,0.000498241
ARISA_533.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001232043,0,0,0,0,0,0,0,0,0,0,0.002276073,0,0,0,0,0,0.002525126,0.001433056,0.005933237,0,0.003066163,0.003300135,0,0,0,0.000627024,0,0,0.002508877,0.00464413,0,0,0.003313182,0,0,0,0,0,0.003008112,0.001484073,0,0,0,0,0.001902072,0,0,0,0,0.001000045,0,0,0,0,0,0.001630073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003145164,0.000426026
ARISA_533.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004161229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000613894,0.000733549,0,0,0,0,0,0,0,0,0,0.001871314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003651142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109219
ARISA_534.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000747031,0,0,0,0,0,0,0,0.000960034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003131125,0,0.00076304,0,0,0,0,0,0,0,0,0,0,0.002641103,0,0.00214609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634025,0.001620063,0,0.00111905,0,0,0,0,0.001762072,0,0,0,0.000880035,0,0,0,0,0,0,0,0,0,0,0,0,0.000661034,0.000168957
ARISA_535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001201048,0.005733241,0,0,0,0,0.003822153,0,0,0.000832029,0.000670028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001090047,0,0.002450123,0.001148045,0,0,0.0018931,0.001619066,0,0,0,0,0,0.001413059,0.000736551,0,0,0,0,0,0,0,0,0,0.003383375,0.000667033,0,0,0,0,0,0,0,0,0,0,0,0,0.001611063,0,0,0.001265057,0,0,0,0,0,0,0.001021037,0,0.001705068,0,0,0,0,0,0,0,0,0,0.000888025,0,0,0,0.000328209
ARISA_536.9,0.001573066,0.001139041,0.004469183,0.015535637,0,0,0,0,0,0,0.01041251,0.003657172,0,0.006283251,0.000541023,0.003355134,0,0,0.001175053,0.005969239,0.014362503,0,0.008669303,0.008760359,0,0,0,0.006454284,0.007303402,0,0.001425037,0,0,0,0,0.002145058,0,0.008700374,0,0.001288064,0.001871073,0.009559382,0,0.009500504,0.008979368,0.001831066,0,0.002480112,0.01736166,0,0,0.001967472,0,0,0,0,0,0,0,0.001852098,0,0,0,0,0,0.000568521,0.001210057,0,0,0.002852103,0,0.001140043,0,0,0.021250978,0,0,0.002920126,0.001680076,0,0,0,0.001722052,0,0,0,0,0,0.005267221,0.000971042,0,0.002985066,0,0,0,0,0,0.006118171,0.001602042,0.003085074,0,0.00219796
ARISA_538.9,0.006955292,0.003385122,0.015407632,0.012029493,0.033557409,0.05293217,0.055263211,0.033977291,0.014385518,0.020646826,0.051156507,0.011661548,0.047100214,0.007321293,0.013905584,0.016390656,0.0260962,0.04182038,0.026997215,0.015011601,0.020303711,0.040467255,0.027231953,0.023851978,0.046362715,0.044387776,0.009473303,0.013261584,0.009023496,0.016826639,0.006823177,0.037947873,0.045490501,0.016781537,0.003611076,0.005227141,0.044026409,0.013008559,0.056238587,0.052927646,0.070085733,0.027903116,0.028456309,0.045708423,0.017014698,0.015677564,0.038390497,0.018235821,0.025729978,0.031773398,0.004860081,0,0.03500598,0.009491961,0.03614841,0.053007915,0.029658246,0.003295099,0.005975221,0.042049229,0.014565728,0.032587877,0.010539516,0.015405724,0.023135925,0.02194679,0.005214245,0.01524958,0.019094949,0.031186123,0.014129777,0.002676102,0.021810982,0.025168082,0.015890731,0.034818358,0.004496175,0.02859623,0.026071173,0.033891254,0,0,0.028032841,0.044841839,0.022209666,0.034553244,0.000728027,0.001845074,0.01452761,0.019669846,0,0.020968461,0.009112401,0.019896836,0.022300959,0.022134974,0.030872081,0.022527631,0.034652901,0.013446323,0.003748195,0.023171148
ARISA_540.1,0.002589109,0.00056402,0,0,0,0.008064331,0,0,0,0,0.012365606,0.002704127,0,0,0,0.000915037,0.002847131,0,0,0.002180087,0,0.001398043,0.000757027,0.000614025,0,0.001457058,0.005736184,0,0.004283236,0,0,0,0,0,0,0,0,0.00117205,0,0,0.003696144,0,0.007859362,0,0.005147211,0.003913141,0.000903035,0.003906176,0,0,0.001254828,0,0.001558044,0.003531218,0,0,0,0.001865056,0,0,0.000760038,0,0,0,0,0,0.001096052,0.010989418,0.012214482,0.007374266,0.003350184,0.001630062,0.007047317,0.007028302,0.014199653,0,0,0,0,0,0.058255039,0,0,0,0,0.012521451,0,0,0.001472062,0.003370145,0,0.004623102,0.00090604,0.004342182,0.001143049,0.002461108,0.003352117,0.005424152,0.002949077,0.00291207,0,0.002482204
ARISA_541.5,0,0,0,0,0,0,0,0,0,0.000607024,0.008275406,0,0,0,0,0,0,0.002604086,0.002319104,0.001553062,0.002618092,0.004052126,0.003767132,0,0.004220156,0.002040082,0,0.000797035,0,0.005573212,0,0,0,0,0,0,0,0,0.000556026,0,0.001010039,0.001420057,0.003301152,0.000665035,0.000596024,0,0,0,0,0.000526023,0.00291725,0,0.002775078,0.000544342,0.009041353,0.00055103,0,0.002212066,0.002410089,0,0,0,0,0,0,0,0,0.00288411,0,0.001017037,0.000745041,0.000862033,0.002048092,0.002581111,0.004255196,0,0,0,0.000804036,0,0,0,0,0,0,0.005865211,0,0,0,0,0,0,0,0.001620068,0.000749032,0.00136506,0.001236043,0.002989084,0.000822021,0,0,0.000958369
ARISA_542.8,0,0,0,0,0,0,0,0,0,0,0.003583176,0,0,0,0,0,0.000746034,0,0,0,0,0.001258039,0.003298115,0,0.002070077,0.000803032,0.000697022,0,0,0,0,0,0,0.002121068,0,0,0.001310042,0,0.000542025,0,0,0.001327053,0.001660076,0.001947103,0,0.000594021,0,0.001043047,0.00157806,0,0,0,0.000864024,0,0.001126044,0,0,0,0,0.00207511,0,0,0,0,0,0,0,0.001691064,0.013059276,0,0,0,0,0,0,0.001770069,0,0.006820293,0.001207054,0,0,0,0,0,0.00565317,0.005740207,0,0,0,0,0,0,0,0.002236094,0.003342144,0.001499066,0,0,0,0,0,0.000709521
ARISA_543.8,0,0,0,0,0,0,0,0,0,0,0.000738036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002239119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001270047,0.000610024,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80913E-05
ARISA_545.8,0,0,0,0,0,0,0,0,0,0,0,0.003391159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553022,0,0,0,0,0,0.000532012,0,0,0,0,0,0,0,0,0,0,0,0.002789148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002142099,0,0,0,0,0.004451165,0.003296132,0,0,0.000662027,0,0.007086312,0,0,0,0,0,0,0,0,0.000252783
ARISA_547.8,0,0,0,0,0,0.000789032,0,0,0,0,0,0.000762036,0,0,0,0,0,0,0,0,0,0.000566018,0,0,0,0.000961038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004687248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001085051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003010111,0.002013081,0,0,0,0,0.004922217,0,0,0,0,0,0,0,0,0.000186097
ARISA_549.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001199048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001301064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000583016,0,0,0,3.78927E-05
ARISA_550.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000901044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007274291,0,0,0,0,0,0,0,0,0,0,8.09439E-05
ARISA_552.8,0,0,0,0,0,0,0,0,0,0,0.000775038,0.009690456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015883588,0,0,0,0.001824089,0,0,0,0.008680408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017139686,0,0.009424415,0,0,0,0,0,0,0,0,0.000627898
ARISA_553.2,0,0,0,0,0,0,0,0,0,0,0.001385068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011670432,0,0,0,0,0,0,0,0.001441068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558022,0,0,0,0,0,0,0,0,0,0,0.000149055
ARISA_554.9,0,0,0,0,0,0,0,0,0,0,0,0.015605734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003392126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702028,0,0.000718032,0,0,0,0,0,0,0,0,0.000202158
ARISA_556.7,0.001244052,0,0,0,0,0,0,0,0,0,0.002134105,0.020174948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233199
ARISA_557.8,0.000534022,0,0,0,0,0,0,0,0,0,0.003641178,0,0,0,0.000579024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680029,0,0,0,0.007968319,0,0,0.001389057,0,0,0,0,0.000867038,0,0,0,0,0,0,0.001601067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001405065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001848
ARISA_559,0,0,0,0,0,0,0,0,0,0.001128045,0.025809265,0,0,0,0,0,0.002151099,0,0,0,0,0,0,0,0.00161906,0.002514101,0,0,0.002106116,0,0,0,0,0,0,0,0,0.002016087,0.007307336,0.000780039,0.002618102,0,0.001778082,0.001984105,0.001049043,0,0,0,0.002300087,0.000661029,0,0,0,0,0,0.000561031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000623022,0.002777153,0.000616023,0.000707032,0,0.006270288,0.00180307,0,0,0.000575026,0,0,0,0,0,0,0.000634023,0,0,0.00143806,0,0,0,0,0,0,0,0.000802028,0,0,0,0.00096305,0.000728628
ARISA_559.4,0,0,0,0,0.00309013,0,0,0,0,0,0.003635178,0,0,0,0,0,0.001018047,0,0,0,0,0,0.003456121,0.004648191,0,0.003959158,0,0,0,0,0.000821021,0,0,0,0,0,0,0.002229096,0,0,0.000784031,0,0,0,0.003357138,0,0,0,0,0,0,0,0,0,0,0.002451135,0,0.00100103,0,0,0,0.001859305,0,0,0,0,0,0,0,0,0,0.001005038,0.001435065,0,0.001219056,0,0,0,0.000543024,0,0,0,0,0,0,0.00082603,0,0,0,0,0,0,0,0.000583025,0.000823035,0,0.000810028,0,0,0,0.000603031,0.000397593
ARISA_559.7,0,0,0,0.000682028,0,0,0,0,0,0,0.005194255,0,0,0,0.001114047,0,0,0,0.003423154,0,0,0.000729023,0,0.002781114,0,0,0,0,0.001495082,0,0,0,0.00485916,0,0,0,0,0,0.000681031,0,0.002116083,0,0,0.001067057,0,0,0.000954037,0,0,0.001428063,0,0,0,0,0,0.00073004,0,0,0,0,0,0,0,0,0,0,0,0,0.001173103,0,0.002763152,0,0.000750034,0.001465063,0.006010277,0,0,0,0,0,0,0,0,0,0,0.000915033,0,0,0.002011085,0,0,0,0,0.001070045,0.000817035,0,0,0,0,0,0,0.000437911
ARISA_561.8,0,0,0,0.001160048,0.002435102,0.01486961,0,0,0.095733446,0.00348914,0.037646845,0.06724016,0.038265799,0,0.006293264,0,0.006332291,0.059210954,0,0.016129645,0.046886641,0.002034063,0.022022771,0.019128784,0.019683728,0.019025761,0.006274201,0.023939053,0.000804044,0.021123803,0.00498713,0.046782076,0.01182039,0.002413077,0,0,0,0.002184094,0.009234425,0.014705735,0.003733146,0.023392936,0.006650306,0.010298546,0,0,0.000580023,0.017620793,0.004650177,0.009741429,0.033653033,0.050655891,0.122014416,0,0.007113277,0.016555911,0.003792159,0.003788114,0,0.022921215,0.006049303,0.007238081,0,0,0,0.004183151,0.001163055,0.006920263,0.007913439,0.016159582,0.005067279,0,0.014555655,0.00860537,0.003630167,0.040172567,0.055837178,0.019960858,0.007189324,0,0.000801028,0,0,0.00512121,0.002044061,0.006899248,0,0,0.002954124,0.015774678,0,0,0.00089904,0.002766116,0.003380145,0.051118249,0.011605406,0,0.000550014,0,0.004362227,0.012593448
ARISA_563.6,0,0,0,0,0,0,0,0.000705027,0,0,0,0,0,0,0,0,0,0,0.004743213,0,0,0.000687021,0,0,0,0,0.001505048,0,0,0,0,0,0,0.001202039,0,0,0,0,0,0,0,0,0,0.001461077,0,0,0,0.000716032,0,0,0.004828034,0,0,0,0.003713145,0,0.000659028,0,0,0,0,0.000613431,0,0,0,0,0,0.00184907,0.003208016,0.001996072,0.003658201,0,0.003938177,0.000835036,0.000556026,0,0,0.000855037,0,0,0,0,0,0,0,0.001473053,0,0,0,0,0,0,0.000661029,0,0,0.000772034,0.001216043,0,0,0,0,0.000414365
ARISA_564.5,0,0,0,0,0,0,0,0,0,0,0,0.001338063,0,0,0,0,0,0,0.001676075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177008,0,0,0,0,0,0,0.001221048,0,0.001237052,0,0,0,0,0,0,0,0,0,0,0.001609061,0,0,0,0,0.000937042,0,0,0,0.001929075,0,0,0,0,0,0,0,0,0,0.002204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137837
ARISA_566.5,0,0,0,0,0,0,0,0,0.00638323,0,0.001804088,0.003878182,0,0,0,0,0,0,0,0,0,0,0,0.000635026,0,0,0.002413077,0,0.001197066,0,0.003019079,0.001819042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001301059,0,0,0,0,0.008150228,0,0,0,0,0,0,0.000594032,0.003467173,0,0.003989196,0,0,0,0,0,0,0,0,0,0,0,0.00239011,0,0,0,0,0,0,0.004149191,0,0,0,0,0.00378714,0.001956078,0,0,0,0,0,0,0,0.000619027,0,0,0,0,0,0.000510416
ARISA_567.5,0,0.00056402,0.001837075,0.00097904,0,0,0,0,0.002412087,0,0.004212206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002375131,0.002150082,0,0,0,0,0,0,0,0.000569025,0,0,0,0,0,0.00150508,0,0.000708026,0,0,0,0,0,0,0.003411096,0,0,0,0,0,0,0,0,0,0.000926045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002885133,0,0,0,0,0,0.000687028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249714
ARISA_567.8,0.000567024,0,0,0.002291094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001141049,0,0,0,0,0,0.000838044,0,0.00222008,0.000531021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51318E-05
ARISA_568.1,0.002089088,0,0,0,0,0,0,0,0,0,0.007444365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003437079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001108051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001395059,0,0,0,0,0,0,0,0,0,0,0,0,0.000153204
ARISA_570.1,0.005410227,0.004613166,0.013975573,0.010508431,0.026143098,0.014343588,0.046207848,0.010706407,0,0.021968879,0.04224407,0.03127347,0.036355709,0,0.011731493,0.015425617,0.039880835,0,0.066734003,0.045470819,0.076985695,0.059887857,0.074781617,0.103980263,0.047898772,0.046218849,0.047956535,0.012818564,0.017133942,0.003794144,0.006354165,0.014685338,0.027393904,0.02125568,0.000668014,0.001089029,0.012922414,0.003853166,0.046134122,0.003785189,0.0487119,0.064192568,0.019501897,0.009229489,0.017578721,0.004101148,0.000583023,0.016410739,0.021349811,0.01885983,0.016229647,0,0.043836227,0,0.02563,0.025530404,0.042365779,0.00066702,0,0.051234715,0.005817291,0.016602655,0,0.010351487,0.000774031,0.002469589,0.005412254,0.045916745,0.013914079,0.003660132,0.001607088,0.001460056,0.012186548,0.041599789,0.014795681,0.015053587,0.029057133,0.074914221,0.098976454,0.054935033,0.006167216,0,0,0.011618476,0.023274698,0.098986564,0,0,0.001829077,0.026886156,0,0,0.002225098,0.020123845,0.114234912,0.035718572,0,0,0,0,0,0.022665068
ARISA_571.4,0.004739199,0.005260189,0.001828075,0.00511021,0,0,0,0,0.042057514,0,0.001203059,0,0,0,0,0,0,0.075502492,0,0,0,0,0,0,0.002585096,0,0,0,0.003767207,0,0.003664095,0,0,0,0,0,0,0,0.000732034,0.002016101,0.000880034,0,0.007353338,0.002511133,0.002626108,0,0,0.001829082,0,0.003939173,0,0,0,0,0,0,0,0.000639019,0,0,0.001488074,0,0.002784136,0,0,0,0,0,0.002919745,0.000627023,0,0.001286049,0.000678031,0.005562239,0.006544301,0,0,0,0,0,0,0.001345062,0,0.00315813,0,0,0,0.000601024,0,0.001715074,0,0,0,0.001084046,0,0,0,0,0,0,0,0.001960753
ARISA_571.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001772055,0,0,0,0.00273911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002280114,0.009500371,0,0,0,0.000781032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653032,0,0,0,0,0.007074269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245544
ARISA_573.6,0.006352267,0.012816461,0.004726194,0.013768565,0.014018589,0.002695111,0.012380495,0.018217692,0.18222556,0.025775031,0.001513074,0.019497916,0.008463398,0,0.017411731,0.009410376,0.034098569,0.057700904,0.026032171,0.035328413,0.038456346,0.013928432,0.0800078,0.12854627,0.005712211,0.005456218,0.110848547,0,0.00454425,0.010165386,0.006794177,0.070053611,0.00150105,0.006906221,0,0,0,0,0.004157191,0.001781089,0.038369496,0.035078403,0.009539439,0.008835468,0.007123292,0,0,0.034521554,0.018593707,0.011482505,0.017156998,0,0.061893733,0,0.060488359,0.015734865,0.073307079,0.005570167,0,0.011943633,0.023827191,0.047067041,0.002371116,0.009666454,0,0.000584521,0.000579027,0.01735966,0.010516886,0.007200259,0,0.003450131,0.012959583,0.02651514,0.008996414,0.006776264,0.05152601,0.036220558,0.019968899,0.011980443,0,0.001560072,0,0.003009123,0.008216247,0.098246537,0.001826068,0,0,0.000652028,0.000712029,0,0,0.001628068,0.063763742,0.031098368,0,0,0,0,0,0.018903048
ARISA_575.6,0,0,0,0,0,0,0,0,0,0,0,0.000709033,0,0,0,0,0,0,0.007049317,0,0,0,0,0,0,0.001600064,0,0,0,0,0,0,0,0,0,0,0,0,0.001066049,0,0.002859112,0,0.000733034,0,0,0,0,0,0.002584098,0,0.004400411,0,0,0,0,0.004085225,0,0.002447073,0,0,0,0,0,0.003264153,0,0,0,0.006289239,0.002713551,0,0,0,0.005607252,0,0.001100051,0,0,0,0.00710632,0,0,0,0,0.00391216,0,0.00888732,0.004472166,0.003574143,0,0,0,0,0,0,0.001281055,0,0,0,0,0,0,0.000749909
ARISA_575.9,0,0,0,0,0,0,0,0,0,0,0,0.000669031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62407E-06
